street	intersections	agencies	number_violations
E 172nd St	s/of sheridan av|e/of seabury pl|e/of bryant ave|w/of college rd|w/of bronx rive|e/of college a|e/of teller ave|n/of harrod ave|e/of bathgate a|n/of stratford a|e/of vyse ave|s/of boone ave|e/of morrison av|n/of boston rd|w/of wheeler ave|e/of wythe pl|e/of 3rd ave|w/of morrison a|e/of jerome av|s/of nelson av|e/of townsend av|e/of grand conco|w/of selwyn ave|n/of grand conc|w/of shakespeare|n/of townsend av|e/of inwood ave|w/of wheeler av|e/of southern|e/of park ave|e/of boynton ave|e/of metcalf av|e/of wheeler ave|e/of fulton ave|w/of grand conco|e/of manor ave|e/of washingto|s/of morris ave|e/of evergreen|w/of grand conc|w/of w farms rd|s/of grand con|n/of grand con|w/of morrison av|n/of townsend a|s/of jerome ave|w/of metcalf ave|e/of ward ave|w/of southern bl|w/of harrod av|e/of bryant av|n/of walton ave|e/of boston rd|w/of washington|s/of wythe pl|e/of minford pl|w/of bathgate av|w/of morris ave|e/of morris ave|w/of sheridan a|w/of longfellow|s/of grand conc|n/of college av|w/of fulton ave|n/of boone ave|e/of longfellow|w/of commonweal|n/of sheridan av|w/of walton ave|east|e/of macombs rd|n/of morris ave|n/of grand conco|w/of ward ave|e/of webster av|w/of shakespear|w/of sheridan av|s/of southern|e/of st lawrenc|e/of townsend|n/of bryant ave|s/of southern b|e/of nelson ave|w/of bathgate a|e/of grand con|e/of townsend a|e/of washington|w/of croes ave|w/of metcalf av|e/of grand conc|w/of wythe pl|e/of walton av|e/of harrod ave|s/of grand conco|e/of metcalf ave|e/of walton ave|w/of vyse ave|w/of st lawrenc|e/of hoe ave|w/of townsend a|w/of fteley ave|s/of teller ave|e/of boone ave|w/of college av|w/of longfello|n/of teller ave|w/of 3rd ave|e/of sheridan av|w/of bryant ave|w/of grand con|w/of teller ave|e/of jerome ave|e/of bathgate|w/of harrod ave|w/of jerome ave|w/of rosedale av|w/of bathgate|s/of walton ave|w/of hoe ave|n/of wythe pl|n/of w farms rd|e/of southern b|s/of townsend a|e/of stratford|e/of gerard ave|w/of st lawrence|w/of boone ave|e/of sheridan a|n/of jerome ave|w/of metcalf a|e/of longfello|e/of commonwealt|s/of croes ave|w/of walton av|e/of jennings s|e/of crotona pa|e/of rosedale av|n/of jennings|n/of walton av|s/of w farms rd|e/of w farms rd|s/of stratford a|s/of manor ave|w/of townsend av|e/of bathgate av|e/of wheeler av|w/of elder ave|n/of metcalf ave|s/of minford pl|e/of rosedale a|n/of st lawrence|e/of w farms r|s/of fteley ave|e/of college av|w/of college ave|n/of boynton av|e/of fteley ave|s/of college ave|n/of southern b|w/of southern b|e/of southern bl|e/of morrison a|e/of elder ave|e/of w fordham	T	4199
E 172ND ST	beach ave	P	35
E 172ND STREET		P	4
E 173	hoe ave|southern	P	5
E 173 ST	hoe ave|vyse ave|boynton ave	P	36
E 173rd St	e/of hoe ave|e/of selwyn ave|w/of grand conc|e/of grand conco|w/of park ave|s/of hoe ave|n/of elder ave|n/of morris ave|e/of monroe av|e/of w fordham|e/of 3rd ave|e/of park ave|w/of fulton av|w/of webster av|n/of webster ave|e/of grand con|n/of bronx river|e/of morris ave|e/of washington|n/of boynton av|e/of seward ave|w/of bolton ave|w/of grand con|s/of longfellow|s/of fulton ave|e/of webster av|e/of monroe ave|e/of grand ave|s/of selwyn ave|e/of bathgate av|w/of eastburn a|s/of boone ave|s/of bryant ave|n/of longwood a|n/of grand conc|n/of manor ave|e/of bolton av|s/of boynton av|s/of crotona pa|n/of w farms rd|s/of weeks ave|n/of ward ave|173|n/of selwyn ave|n/of longfellow|e/of boone ave|e/of boston rd|e/of vyse ave|s/of ward ave|s/of bronx river|w/of morris av|w/of maran pl|e/of boynton ave|s/of bronx rive|e/of boynton av|w/of bryant ave|w/of webster ave|n/of boston rd|n/of monroe ave|e/of grand conc|w/of 3rd ave|w/of w farms rd|w/of boynton av|w/of selwyn ave|n/of weeks ave|w/of morris ave|w/of manor ave|w/of crotona pa|w/of bathgate a|e/of longfellow|e/of ward ave|w/of boone ave|w/of weeks ave|w/of washington|w/of longfellow|w/of fulton ave|e/of eastburn a|e/of bronx rive|w/of selwyn av|w/of ward ave|e/of webster ave|s/of bronx riv|s/of e 174th st|e/of bathgate a|s/of vyse ave|w/of southern bl|w/of crotona par|s/of crotona par|w/of longfello|n/of boone ave|w/of vyse ave|e/of topping av|n/of washington|n/of vyse ave|e/of crotona p|e/of crotona pa|e/of bronx river|e/of anthony ave|w/of boston rd|e/of topping ave|w/of monroe ave|n/of grand conco|w/of southern b|s/of morris ave|s/of bathgate a|s/of grand conc|e/of weeks ave|e/of boynton a|e/of crotona par|e/of selwyn av|e/of manor ave|w/of clay ave|e/of southern bl|s/of manor ave|w/of bathgate av|w/of boynton ave|n/of bathgate a|e/of bathgate|e/of bolton ave|w/of hoe ave|n/of hoe ave|e/of townsend a|e/of bryant ave|n/of crotona pa|w/of eastburn av|e/of w farms rd|s/of 3rd ave|n/of fulton ave|s/of monroe ave	T	2476
E 173RD ST		P	5
E 174	bryant|hoe ave|rosedale ave|ward st	P	7
E 174 ST	n/w/c/o bathgate ave|walton ave|motgomery ave|e/o washington ave|bathgate ave	P	65
E 174 STREET		P	8
E 174th St	n/of harrod ave|s/of harrod ave|n/of morrison a|w/of popham ave|e/of montgomery|e/of clay ave|w/of fulton ave|w/of vyse ave|e/of bryant ave|e/of grand ave|w/of boone ave|e/of topping ave|w/of topping ave|e/of 3rd ave|w/of monroe ave|e/of harrod pl|n/of bronx river|s/of popham ave|e/of eastburn a|e/of walton ave|w/of cross bron|n/of commonweal|w/of harrod ave|w/of carter ave|e/of commonweal|w/of eastburn av|e/of st lawrence|e/of monroe av|s/of morris ave|w/of bathgate a|w/of noble ave|e/of monroe ave|w/of st lawrenc|w/of townsend a|s/of eastburn av|w/of rosedale a|e/of nelson ave|w/of grand ave|s/of fteley ave|w/of fteley ave|e/of stratford|w/of topping av|w/of stratford|e/of park ave|e/of anthony ave|e/of eastburn av|e/of metcalf av|w/of walton ave|n/of manor ave|n/of st lawrenc|w/of hoe ave|e/of carter ave|w/of university|w/of close ave|s/of vyse ave|e/of vyse ave|e/of fteley ave|w/of bronx rive|w/of washington|e/of selwyn ave|w/of manor ave|e/of morris ave|s/of townsend av|e/of bathgate a|e/of harrod ave|w/of morrison a|n/of bronx rive|w/of selwyn ave|e/of topping av|n/of eastburn a|w/of bryant ave|e/of metcalf ave|w/of morrison av|e/of washington|e/of morrison av|w/of bathgate av|n/of carter ave|e/of manor ave|e/of popham ave|e/of stratford a|s/of clay ave|e/of weeks ave|w/of park ave|n/of morrison av|e/of webster a|s/of bronx rive|n/of e 173rd st|e/of anthony av|e/of walton av|w/of weeks ave|e/of washingto|w/of metcalf av|w/of webster a|w/of selwyn av|e/of jerome ave|e/of st lawrenc|w/of stratford a|e/of townsend av|n/of weeks ave|s/of townsend a|s/of metcalf av|w/of webster av|e/of morrison|w/of croes ave|e/of morrison a|e/of bronx rive|w/of clay ave|e/of hoe ave|e/of webster av|w/of morris ave|n/of metcalf av|s/of manor ave|w/of metcalf ave|n/of washington|s/of weeks ave|e/of townsend a|w/of ward ave|e/of ward ave|w/of 3rd ave|w/of macombs rd|w/of eastburn a|n/of topping ave|e/of macombs rd|e/of bathgate av|n/of fulton ave|n/of nelson ave|s/of macombs rd|e/of beach ave|e/of jerome av|s/of eastburn a|s/of longfellow|s/of topping ave|w/of featherbed|s/of st lawrenc|w/of morris av|e/of southern b|n/of jerome ave|n/of townsend av	T	2733
E 174TH ST	hoe ave	P	12
E 174TH STREET		P	6
E 175 ST	topping ave	P	26
E 175th St	e/of topping ave|e/of clinton av|s/of topping av|n/of townsend av|n/of arthur av|w/of southern|w/of arthur av|e/of crotona ave|e/of prospect a|n/of southern bl|s/of boston rd|e/of townsend a|w/of clinton av|e/of jerome ave|s/of walton ave|w/of weeks ave|w/of arthur ave|e/of southern b|n/of prospect av|e/of 3rd ave|e/of crotona p|s/of arthur ave|w/of walton av|w/of webster av|n/of arthur ave|s/of eastburn av|w/of 3rd ave|e/of arthur ave|w/of marmion av|e/of macombs rd|s/of washington|e/of webster av|w/of prospect a|e/of walton ave|e/of carter ave|w/of prospect av|e/of clinton ave|e/of grand conco|e/of grand conc|w/of crotona av|e/of webster a|n/of southern b|s/of clay ave|e/of arthur av|e/of eastburn av|w/of monroe ave|w/of boston rd|n/of boston rd|n/of cross bro|e/of crotona pk|w/of clay ave|s/of weeks ave|w/of anthony ave|s/of 3rd ave|e/of prospect|e/of clay ave|corner of eastburn a|w/of southern b|e/of townsend av|w/of walton ave|e/of topping av|s/of clinton a|e/of monroe ave|n/of macombs rd|w/of grand conc|e/of trafalgar|e/of jerome av|e/of walton av|e/of popham ave|e/of weeks ave|e/of crotona av|w/of grand conco|s/of southern b|e/of eastburn a|s/of townsend av|n/of clinton ave|w/of cross bron|e/of clinton a|n/of anthony ave|w/of marmion a|w/of topping av|e/of southern|w/of fulton ave|w/of bathgate a|e/of washington|e/of anthony ave|n/of eastburn av	T	1806
E 175TH ST		P	4
E 176 ST	park ave|prospect ave|jerome ave	P	36
E 176th St	e/of webster av|e/of boston rd|e/of grand ave|e/of prospect|n/of grand blv|e/of carter ave|s/of southern b|e/of crotona av|w/of belmont av|e/of anthony av|e/of walton ave|w/of 3rd ave|s/of fulton av|n/of bathgate a|s/of mohegan av|s/of belmont av|e/of morris ave|s/of clinton av|s/of trafalgar|s/of grand conco|w/of mohegan ave|w/of waterloo p|w/of jerome ave|w/of southern b|n/of topping ave|n/of boston rd|e/of clinton av|e/of park ave|e/of e tremont|s/of crotona av|w/of grand conc|e/of weeks ave|w/of university|w/of bathgate av|n/of provost av|s/of walton ave|e/of crotona p|n/of grand conc|s/of marmion av|n/of clinton a|w/of marmion av|w/of morris ave|e/of crotona pk|w/of e tremont|w/of w tremont|s/of prospect a|e/of waterloo pl|n/of clinton av|e/of clay ave|e/of bathgate av|s/of anthony ave|n/of harrison|n/of clinton ave|e/of harrison a|w/of crotona pk|e/of waterloo p|w/of boston rd|w/of grand ave|w/of walton ave|s/of provost av|w/of clinton a|n/of trafalgar p|w/of crotona pky|s/of crotona pk|s/of e tremont|e/of jerome ave|e/of grand conco|e/of washington|n/of monroe ave|w/of prospect|w/of clinton av|w/of morris av|e/of southern bl|e/of popham ave|n/of southern b|e/of trafalgar|e/of townsend a|w/of trafalgar|w/of crotona av|s/of e tremont a|s/of morris ave|e/of grand con|w/of webster av|e/of townsend av|n/of anthony ave|w/of prospect a|w/of anthony av|e/of anthony ave|s/of mohegan ave|n/of clay ave|e/of macombs rd|e/of monroe ave|e/of clinton ave|w/of park ave|w/of monroe ave|s/of monroe ave|w/of southern bl|e/of belmont av|s/of arthur ave|w/of bathgate a|w/of clay ave|e/of mohegan ave|e/of grand conc|n/of crotona av|e/of mohegan av|e/of webster ave|n/of prospect a|e/of prospect av|e/of crotona ave|w/of prospect av|e/of clinton a|w/of anthony ave|w/of clinton ave|e/of grandview p|n/of marmion av|n/of crotona pk|w/of davidson a|s/of anthony av|n/of arthur ave|e/of crotona a|n/of southern bl|e/of university|e/of 3rd ave|n/of morris ave|s/of clay ave|e/of belmont ave|s/of clinton a|n/of prospect av|e/of clinton pl|n/of grand conco|w/of webster ave|w/of mohegan av|w/of daly ave|w/of grand conco|e/of prospect a|n/of harrison a|n/of davidson|w/of trafalgar p|n/of park ave|e/of trafalgar p|w/of dickerson|w/of marmion ave|e/of prospect pl|e/of arthur ave|n/of e tremont|w/of topping av	T	2927
E 177 ST	bronx pk so	P	7
E 177th St	e/of davidson a|e/of morris av|n/of morris ave|e/of walton ave|e/of bronx riv|w/of townsend a|e/of jerome ave|w/of morris ave|e/of devoe ave|e/of bronx park|s/of bronx par|w/of commonweal|w/of bronx river|s/of morris av|e/of rosedale av|n/of bronx park|w/of jerome ave|w/of commonwealt|e/of grand conc|s/of morris ave|s/of grand conc|w/of grand conc|w/of walton ave|w/of davidson a|s/of grand conco|w/of e tremont a|e/of morris ave|s/of davidson a|w/of cross bron|n/of bronx rive|w/of grand conco|n/of walton ave|s/of bronx park|w/of bronx rive|e/of valentine|e/of rosedale a|w/of morris av|n/of morris av|s/of mount hope|s/of e tremont|w/of cross bronx|s/of jerome ave	T	1191
E 178 ST	e 3rd ave	P	48
E 178 STREET		P	7
E 178th St	n/of monterey av|s/of washington|w/of morris park|w/of arthur ave|s/of crotona ave|s/of crotona pky|n/of prospect a|s/of webster ave|w/of prospect|e/of lafontaine|creston ave|s/of crotona av|w/of e tremont a|e/of marion ave|w/of ryer ave|w/of hughes ave|e/of bronx park|e/of southern b|w/of southern b|w/of monterey a|e/of crotona a|w/of southern bl|w/of anthony av|w/of clinton av|w/of honeywell a|s/of webster av|e/of mohegan ave|e/of honeywell|e/of morris ave|e/of morris par|e/of valentine|e/of bryant ave|w/of clinton ave|e/of grand con|w/of monterey av|w/of bathgate a|n/of honeywell|n/of crotona pk|n/of daly ave|w/of prospect a|w/of grand conco|n/of morris park|n/of tiebout av|w/of boston rd|e/of webster ave|e/of grand conco|e/of clinton pl|w/of park ave|w/of webster av|e/of marmion av|e/of prospect a|s/of vyse ave|n/of 3rd ave|e/of honeywell a|w/of bathgate av|e/of pelman pkw|e/of washington|e/of creston ave|e/of crotona pky|s/of prospect a|w/of pond pl|e/of crotona p|w/of mapes ave|n/of clinton av|w/of bryant ave|s/of honeywell|w/of prospect av|s/of anthony av|w/of daly ave|e/of crotona pk|e/of belmont av|w/of anthony ave|e/of grand conc|e/of crotona av|w/of grand con|e/of 3rd ave|w/of grand conc|e/of anthony ave|e/of daly ave|e/of vyse ave|s/of southern b|e/of monterey av|e/of park ave|w/of washington|w/of crotona av|e/of clinton av|e/of webster av|w/of walton ave|w/of honeywell|w/of lafontaine|e/of monterey|w/of vyse ave|e/of creston av|e/of anthony av|e/of clinton ave|s/of arthur ave|e/of arthur ave|w/of marmion ave|n/of grand conc|w/of webster ave|e/of prospect|e/of southern bl|s/of clinton av|s/of daly ave|corner of honeywell|n/of anthony av|s/of webster a|n/of clinton ave|e/of monterey a|park ave|e/of valentine a|n/of anthony ave|n/of webster av|e/of webster a|n/of park ave|s/of creston ave|w/of southern|e/of bathgate av|in between ryer av a|e/of hughes ave|s/of valentine|w/of valentine a|w/of creston ave|e/of mapes ave|n/of crotona pky|e/of mohegan av|n/of grand conco|s/of anthony ave|corner of ryer ave|s/of e burnside|e/of jerome ave|s/of 3rd ave|n/of ryer ave|s/of ryer ave|w/of creston av|s/of monterey a|e/of pond pl|s/of marion ave|w/of marmion av|n/of maple ave	T	6134
E 178TH ST		P	10
E 179	honeywell|bryant ave	P	6
E 179 ST	bathgate|crotona pkwy|monterey ave|w/o bathgate ave|bryant ave|southern blvd|hughes ave	P|S	88
E 179 STREET		P	5
E 179th St	e/of devoe ave|e/of morris ave|w/of anthony ave|w/of clinton ave|e/of walton ave|n/of creston av|n/of marmion av|s/of jerome ave|n/of park ave|e/of webster ave|w/of bryant ave|s/of mapes ave|n/of morris ave|e/of andrews av|w/of crotona ave|w/of monterey|w/of southern bl|e/of loring pl|e/of bathgate a|e/of crotona pky|n/of belmont av|n/of crotona pk|n/of anthony ave|w/of maran pl|e/of prospect av|e/of lafontaine|w/of belmont ave|w/of walton ave|w/of monterey av|w/of universit|n/of webster ave|n/of belmont a|e/of mohegan a|s/of lafontain|w/of morris ave|e/of mohegan ave|w/of mohegan av|e/of honeywell|e/of grand conco|e/of webster a|n/of morris par|e/of crotona pa|s/of monterey a|e/of 3rd ave|w/of lafontaine|w/of marion ave|s/of vyse ave|s/of honeywell|n/of jerome ave|s/of e tremont|n/of monterey a|e/of clinton a|e/of bronx park|s/of washington|e/of walton av|n/of boston rd|w/of devoe ave|s/of bathgate av|e/of mapes ave|s/of boston rd|e/of morrison av|w/of bathgate av|e/of crotona ave|s/of creston ave|w/of creston av|w/of 3rd ave|w/of grand conco|e/of hughes ave|w/of marmion ave|e/of morris av|by the anthony ave a|e|e/of bryant av|w/of grand conc|w/of bathgate a|e/of webster av|e/of southern bl|e/of anthony av|s/of devoe ave|n/of washington|s/of hughes ave|e/of belmont av|e/of boston rd|n/of bathgate a|e/of monterey av|e/of jerome ave|w/of anthony av|s/of webster ave|e/of clinton av|w/of prospect|n/of lafontaine|e/of crotona pk|w/of lafontain|e/of clinton ave|e/of monterey a|e/of washington|w/of boston rd|w/of honeywell|w/of washington|w/of belmont av|e/of honeywell a|w/of park ave|w/of arthur ave|s/of bathgate a|w/of crotona pk|e/of vyse ave|e/of creston ave|w/of clinton av|e/of park ave|e/of grand conc|w/of creston ave|w/of university|w/of honeywell a|s/of morris av|w/of marmion av|w/of monterey a|e/of crotona av|w/of bronx park|e/of creston av|e/of mohegan av|s/of crotona av|e/of daly ave|e/of bryant ave|e/of southern b|e/of prospect a|w/of prospect a|w/of belmont st|w/of hughes ave|e/of arthur ave|w/of webster av|s/of crotona p|e/of belmont ave|s/of 3rd ave|ws of anthony ave|s/of marmion av|e/of valentine a|corner close to gran|s/of walton ave|n/of grand conc|s/of morris ave|w/of bryant av|w/of daly ave|e/of bathgate|e/of monterey|e/of e tremont|w/of mohegan ave|e/of marmion av|n/of belmont ave|e/of marion ave|n/of monterey av|n/of mohegan av|n/of arthur ave|e/of anthony ave|s/of crotona pk|s/of creston av|w/of walton av|s/of southern b|n/of bronx park|e/of clinton pl|w/of washingto|s/of grand conco|n/of 3rd ave|s/of prospect a|w/of morris par|s/of lafontaine|n/of honeywell|n/of walton ave|w/of mapes ave|w/of crotona pky|e/of marmion ave	T	6637
E 180	grand concourse|daly avenue|honeywell	P	11
E 180 ST	mapes|daly ave|bryant ave|crotona parkway|mapes ave|daly avenue|boston rd	P	80
E 180 STREET	bryant ave|southern blvd	P	9
E 180th St	w/of clinton ave|n/of prospect a|w/of anthony ave|w/of mohegan ave|w/of prospect av|w/of valentine|e/of andrews av|e/of belmont a|e/of mapes ave|s/of vyse ave|n/of arthur ave|n/of creston ave|e/of clinton av|w/of bronx park|e/of lafayette|w/of bathgate a|w/of clifford pl|w/of creston av|s/of grand conco|e/of van nest a|n/of prospect|e/of bathgate a|w/of crotona av|n/of morris par|w/of dewey ave|n/of lafontaine|w/of arthur ave|n/of mapes ave|e/of tiebout av|e/of creston av|n/of vyse ave|e/of devoe ave|e/of andrews a|w/of bryant av|s/of creston a|e/of webster av|n/of grand con|e/of webster a|w/of tiebout ave|e/of prospect a|w/of andrews av|w/of belmont ave|n/of bryant ave|w/of ryer ave|w/of monterey av|e/of grand ave|s/of creston av|e/of bathgate av|s/of anthony ave|e/of washington|e/of valentine|w/of e tremont|e/of prospect av|w/of prospect a|e/of clinton ave|e/of hughes ave|n/of creston av|e/of aqueduct av|n/of bryant av|w/of grand conc|e/of vyse ave|e/of monterey a|w/of grand conco|w/of valentine a|w/of southern b|n/of boston rd|w/of devoe ave|e/of universit|w/of lafontaine|n/of devoe ave|s/of boston rd|e/of clinton a|e/of creston ave|w/of morris par|w/of mapes ave|w/of boston rd|w/of maple ave|e/of bryant ave|w/of honeywell|e/of arthur ave|n/of anthony ave|e/of valentine a|e/of boston rd|e/of monterey av|w/of bryant ave|e/of belmont av|n/of grand conc|w/of clinton av|s/of belmont av|e/of lafontaine|e/of prospect|w/of washington|w/of van nest|e/of bronx park|w/of davidson a|e/of grand conc|e/of morris par|e/of 3rd ave|s/of anthony av|w/of monterey a|e/of park ave|n/of washington|n/of van nest|e/of grand conco|s/of creston ave|e/of daly ave|w/of lafontain|s/of clinton a|s/of bronx park|s/of lafontaine|w/of creston ave|w/of universit|w/of tiebout av|w/of southern|w/of vyse ave|s/of monterey a|e/of ryer ave|w/of park ave|s/of maple ave|e/of anthony ave|e/of bronx par|n/of monterey av|w/of university|s/of grand conc|w/of 3rd ave|e/of harrison a|w/of grand blvd|s/of monterey av|e/of webster ave|s/of ryer ave|w/of belmont av|s/of clinton ave|e/of crotona av|w/of daly ave|w/of webster av|s/of van nest a|w/of morris av|w/of davidson av|n/of e 181st st|s/of prospect a|ns e 180 st and e cr|e/of belmont ave|e/of montgomery|w/of grandview|s/of valentine|n/of lafontain|s/of morris park	T	4833
E 180TH ST	daly ave	P	6
E 181	vyse ave|honeywell ave|valentine ave|creston|daly	P	11
E 181 ST	vyse|daly ave|walton ave|3 ave|honeywell ave|mohegan ave|hughes ave|vyse ave|clinton ave	P|T	81
