street	intersections	agencies	number_violations
E 10th St	w/of 2nd ave|s/of 2nd ave|e/of 4th ave|e/of university|e/of avenue d|e/of 3rd ave|w/of avenue a|w/of 4th ave|w/of university|w/of stuyvesant|e/of 1st ave|s/of university|e/of szold pl|w/of avenue d|e/of lafayette|n/of e houston|e/of avenue b|w/of broadway|w/of 1st ave|e/of broadway|w/of f d r dr|w/of 3rd ave|e/of avenue a|e/of w 4th st|w/of avenue b|e/of 5th ave|e/of f d r dr|e/of universit|n/of 4th ave|e/of 6th ave|s/of 4th ave|w/of avenue c|e/of 2nd ave|w/of lafayette|w/of 5th ave|e/of avenue c|e/of stuyvesant|n/of 1st ave|s/of 5th ave|n/of 5th ave	T	9954
E 10TH ST		P	15
E 10TH STREET		P	8
E 11 ST		P	9
E 11 STREET		P	4
E 110 ST		P	8
E 110th St	w/of madison av|e/of madison av|w/of a new stre|e/of frawley cir|w/of madison a|w/of 5th ave|e/of frawley c|e/of 1st ave|w/of park ave|w/of new st|e/of 2nd ave|w/of 1st ave|e/of park ave|e/of 3rd ave|n/of w 31st st|e/of madison ave|w/of madison ave|s/of 2nd ave|w/of adam clayt|w/of adam clay|w/of lexington|e/of 5th ave|e/of frawley ci|w/of 3rd ave|w/of lexington a|s/of e 111th st|e/of lexington|e/of madison a|w/of 2nd ave|s/of w 33rd st|s/of madison av|e/of 145th st	T	2223
E 111 ST		P	6
E 111 STREET		P	4
E 111th St	w/of madison ave|w/of madison a|e/of riverside|w/of st nicholas|w/of lexington a|w/of 3rd ave|e/of lexington|e/of 2nd ave|e/of a new stre|e/of 5th ave|w/of 1st ave|e/of 1st ave|w/of f d r dr|e/of 3rd ave|e/of park ave|w/of 5th ave|w/of park ave|e/of lexington a|e/of a new str|e/of madison ave|w/of madison av|e/of madison av|s/of e 113th st|e/of adam clayt|n/of madison a|e/of lenox ave|w/of lexington|e/of madison a|w/of a new stree|w/of a new stre|n/of f d r dr	T	1962
E 112 ST		P	19
E 112th St	e/of 5th ave|e/of madison av|w/of madison ave|w/of madison av|w/of 2nd ave|e/of lexington|e/of 2nd ave|e/of madison a|e/of 3rd ave|w/of 3rd ave|w/of lexington|w/of madison a|w/of 5th ave|w/of lenox ave|e/of madison ave|w/of lexington a|s/of lexington|e/of lenox ave|e/of park ave|e/of lexington a|w/of 1st ave|w/of park ave|s/of central pa|broadway	T	2276
E 113 ST		P	4
E 113th St	e/of 2nd ave|w/of frederick|w/of madison av|w/of 2nd ave|e/of st nichola	T	264
E 114th St	w/of pleasant|w/of pleasant a|s/of st nichola|e/of 1st ave|e/of pleasant av|s/of 8th ave|w/of pleasant av|e/of pleasant a|e/of adam clayt|e/of 4th ave	T	152
E 115 ST		P	13
E 115 STREET		P	6
E 115th St	e/of 3rd ave|e/of madison av|w/of 2nd ave|w/of park ave|e/of lexington|e/of pleasant|w/of lexington|e/of 1st ave|e/of pleasant a|w/of madison ave|s/of madison a|w/of madison a|e/of 5th ave|e/of 2nd ave|e/of park ave|w/of pleasant|w/of 1st ave|e/of lexington a|w/of madison av|e/of madison a|w/of w 143rd st|s/of lexington a|e/of madison ave|w/of 3rd ave|n/of park ave|w/of 5th ave|w/of pleasant a|park ave|w/of lenox ave|w/of pleasant av|e/of 65th st t	T	2936
E 115TH ST		P|S	4
E 115TH STREET		P	4
E 116		P	14
E 116 ST		P	82
E 116 STREET		P	22
E 116th St	e/of madison av|e/of f d r dr|w/of pleasant|e/of park ave|e/of lexington|e/of 2nd ave|w/of 5th ave|w/of lexington|w/of pleasant av|w/of 2nd ave|e/of pleasant a|e/of 5th ave|w/of 1st ave|e/of madison ave|w/of 3rd ave|e/of 3rd ave|w/of lexington a|e/of 1st ave|w/of madison ave|n/of e 115th st|e/of manhattan a|w/of st nichola|e/of pleasant av|w/of lenox ave|w/of madison av|w/of pleasant a|w/of f d r dr|e/of pleasant|e/of lenox ave|w/of park ave	T	5312
E 116TH ST	lexington	P	37
E 116TH STREET		P	7
E 117 ST		P	61
E 117 STREET		P	8
E 117th St	w/of madison av|e/of pleasant a|w/of madison a|e/of park ave|w/of pleasant a|w/of park ave|w/of madison ave|e/of lexington a|w/of 3rd ave|e/of 1st ave|w/of lexington|e/of madison ave|s/of madison av|w/of lexington a|e/of lenox ave|w/of manhattan|3 ave|e/of frederick|w/of 1st ave|w/of pleasant av|e/of 5th ave|e/of madison av|e/of lexington|e/of 3rd ave|e/of 2nd ave|w/of 2nd ave|w/of 5th ave|w/of lenox ave	T	1832
E 117TH ST		P	8
E 118 ST	madison ave	P	10
E 118 STREET		P	5
E 118th St	e/of 3rd ave|e/of park ave|e/of lexington|w/of pleasant a|e/of pleasant av|e/of st nicholas|w/of park ave|w/of lenox ave|e/of 1st ave|e/of pleasant a|s/of 3rd ave|e/of pleasant|e/of 2nd ave|e/of madison av|e/of madison ave|w/of 1st ave|w/of madison a|dead end|w/of st nicholas|w/of 2nd ave|w/of 3rd ave|w/of lexington|w/of madison av|e/of 5th ave|w/of 5th ave|w/of madison ave|e/of lexington a	T	1510
E 118TH ST		S|P	5
E 119 ST	pleasant ave	P	20
E 119 STREET		P	6
E 119th St	e/of 5th ave|e/of 3rd ave|e/of lexington|w/of 1st ave|w/of 2nd ave|e/of madison av|w/of madison av|e/of 1st ave|w/of madison ave|e/of pleasant a|w/of 3rd ave|w/of f d r dr|w/of lexington|e/of 2nd ave|e/of madison a|e/of st nichola|w/of 5th ave|w/of pleasant av|w/of staple st|w/of madison a|w/of pleasant a|e/of pleasant|w/of park ave|w/of lenox ave|e/of park ave|w/of claremont	T	1239
E 119TH ST		P	5
E 11th St	w/of 1st ave|e/of 1st ave|e/of broadway|e/of avenue b|w/of 5th ave|s/of 2nd ave|w/of 6th ave|w/of avenue d|w/of 65th st t|w/of 2nd ave|e/of waverly pl|e/of avenue a|e/of 2nd ave|e/of 3rd ave|e/of university|e/of e 104th st|e/of avenue c|e/of universit|e/of 4th ave|e/of 5th ave|w/of broadway|w/of avenue c|w/of 4th ave|w/of university|w/of avenue a|w/of avenue b|w/of 3rd ave|w/of universit|s/of 4th ave|n/of 5th ave|w/of stuyvesant|w/of e 2nd st|s/of 5th ave|w/of waverly pl|n/of 2nd ave	T	10455
E 11TH STREET		P	4
E 12 ST	4 ave	P	22
E 12 STREET		P	4
E 120		P	4
E 120 ST	park ave	P	9
E 120 STREET		P	4
E 120th St	w/of pleasant a|e/of 5th ave|e/of lexington|w/of 1st ave|e/of madison av|w/of pleasant av|w/of 3rd ave|e/of pleasant|w/of lexington|w/of paladino|e/of 2nd ave|e/of park ave|w/of madison av|e/of paladino a|w/of 5th ave|w/of f d r dr|n/of pleasant|e/of paladino|e/of pleasant a|e/of pleasant av|w/of 2nd ave|w/of paladino a|e/of 1st ave|w/of park ave|e/of 3rd ave|w/of madison a|e/of lexington a|w/of paladino av|w/of pleasant|w/of lexington a|e/of w 120th st|e/of broadway|w/of madison ave	T	1964
E 121st St	w/of lexington|e/of 3rd ave|w/of 1st ave|w/of lexington a|e/of 2nd ave|e/of madison av|w/of park ave|e/of madison a|w/of 2nd ave|e/of park ave|w/of 3rd ave|e/of madison ave	T	681
E 122	1 ave|lexington ave	P	4
E 122 ST		P	6
E 122 STREET		P	5
E 122nd St	e/of madison av|e/of 3rd ave|w/of 2nd ave|n/of morningside|w/of park ave|e/of lenox ave|e/of 5th ave|e/of lexington a|w/of madison a|e/of park ave|e/of lexington|w/of 3rd ave|e/of 2nd ave|e/of madison ave|w/of madison av|e/of madison a|w/of mount morr	T	548
E 123 ST		P	6
E 123rd St	e/of lexington|w/of lexington|w/of park ave|e/of broadway|e/of lexington a|e/of park ave|e/of madison av|w/of 3rd ave|e/of 3rd ave|e/of 5th ave|e/of madison a	T	287
E 124 ST	lexington ave	P	13
E 124 STREET		P	4
E 124th St	w/of 1st ave|e/of 1st ave|e/of 5th ave|w/of park ave|e/of madison av|e/of st nichola|w/of lexington a|w/of madison a|e/of park ave|e/of 2nd ave|w/of paladino a|e/of madison ave|w/of lexington|w/of adam clayt|s/of 3rd ave|e/of madison a|e/of 3rd ave|e/of lexington	T	515
E 125 ST		P	7
E 125 STREET		P	4
E 125th St	e/of fredrick d|e/of st nichola|e/of lexington a|e/of park ave|e/of 1st ave|w/of 5th ave|n/of lexington|e/of lenox ave|lexington ave|w/of madison ave|w/of lenox ave|e/of 3rd ave|w/of 1st ave|e/of 2nd ave|w/of madison av|e/of old broadwa|w/of lexington|e/of madison a|n/of 2nd ave|w/of park ave|s/of lenox ave|n/of e 121st st	T	1150
E 126 ST	2 ave|madison ave|2avenue	P	23
E 126th St	e/of lexington|e/of madison ave|w/of madison av|e/of 5th ave|w/of park ave|w/of madison ave|s/of madison ave|w/of 3rd ave|w/of 5th ave|e/of 3rd ave|w/of 2nd ave|e/of madison av|e/of park ave|w/of lexington|s/of 5th ave	T	917
E 127 ST		P	4
E 127th St	e/of 3rd ave|e/of lexington|w/of 3rd ave|e/of 5th ave|e/of madison av|w/of madison ave|e/of park ave|e/of 2nd ave|e/of lexington a|w/of 2nd ave|w/of lexington|w/of park ave|w/of madison av	T	525
E 128 ST	3 ave	P	6
E 128th St	e/of park ave|w/of lexington a|e/of madison ave|w/of madison av|n/of madison av|e/of lexington|w/of 3rd ave|w/of park ave|e/of madison av|e/of 5th ave|e/of 3rd ave|w/of madison ave|e/of lexington a|w/of lenox ave|n/of e 126th s|w/of 2nd ave|w/of lexington|e/of madison a|w/of 1st ave	T	983
E 129 ST		P	6
E 129th St	e/of 5th ave|e/of madison av|e/of madison a|w/of lexington a|w/of park ave|w/of madison ave|e/of park ave s|w/of madison av|e/of park ave|w/of lexington|e/of madison ave	T	444
E 12th St	w/of university|e/of university|w/of avenue b|w/of 1st ave|w/of avenue c|s/of avenue c|n/of 1st ave|w/of washington|n/of broadway|w/of 6th ave|n/of 5th ave|e/of 2nd ave|e/of 3rd ave|e/of avenue b|e/of avenue c|w/of szold pl|w/of laguardia|n/of e 11th st|e/of avenue a|w/of e 3rd st|e/of broad st|n/of szold pl|w/of 2nd ave|e/of 5th ave|w/of broadway|e/of 4th ave|e/of 1st ave|w/of 3rd ave|e/of szold pl|w/of 4th ave|w/of avenue a|e/of broadway|w/of avenue d|e/of avenue d|basketball court|w/of 5th ave|n/of 3rd ave|e/of 8th ave|w/of 7th ave s|e/of 6th ave|s/of 5th ave|w/of universit	T	8441
E 12TH ST		P	4
E 13 ST		P|T	23
E 13 STREET		P	6
E 130 ST	lexington ave|madison ave	P	5
E 130th St	w/of park ave|e/of madison av|w/of lexington a|e/of lexington|e/of madison a|e/of madison ave|s/of st nicholas|e/of park ave|e/of 5th ave|w/of lexington|w/of madison ave|w/of madison a|w/of madison av	T	609
E 131	5th ave|lexington ave	P	5
E 131 ST	lexington ave|5th ave|madison ave	P	25
E 131 STREET	lexington ave	P	7
E 131st St	w/of park ave|e/of park ave|w/of madison ave|w/of lexington|e/of 5th ave|e/of madison av|e/of madison ave|w/of madison av	T	695
E 132 ST		P	25
E 132nd St	e/of lenox ave|w/of madison av|w/of park ave|w/of 5th ave|e/of 3rd ave|e/of 5th ave|e/of adam clayto|e/of madison av|e/of madison ave	T	320
E 135th St	w/of madison a|w/of 5th ave|e/of harlem riv|e/of madison a|e/of madison ave|w/of park ave|s/of harlem ri|n/of madison av|e/of harlem rive|w/of harlem riv|e/of 5th ave|w/of harlem rive|e/of madison av|w/of madison av	T	338
E 138th St	w/of madison ave|e/of madison av|e/of 5th ave|w/of madison av|e/of 2nd ave|w/of 5th ave	T	284
E 139th St	w/of madison av|e/of 5th ave	T	16
E 13th St	e/of 4th ave|e/of broadway|e/of 2nd ave|e/of 5th ave|w/of 6th ave|w/of 4th ave|s/of avenue a|w/of avenue c|w/of washington|e/of szold pl|n/of 2nd ave|w/of 1st ave|w/of avenue a|e/of avenue c|e/of avenue b|e/of university|w/of broadway|e/of broadway a|s/of avenue b|e/of washington|e/of 9th ave|n/of broadway|e/of avenue a|w/of hudson st|s/of 2nd ave|s/of 5th ave|n/of grand st|s/of university|n/of 1st ave|s/of e 14th st|e/of hudson st|e/of 3rd ave|w/of 2nd ave|w/of 3rd ave|w/of avenue d|w/of 2nd pl|w/of university|w/of avenue b|e/of 1st ave|w/of 5th ave|s/of szold pl|n/of avenue d|e/of union squa|w/of w 13th st|w/of 7th ave|s/of 4th ave|w/of 8th ave	T	10074
E 13TH ST		T|P	5
E 14 ST		S|P	21
E 14 STREET		P	7
E 14th St	e/of avenue a|w/of 2nd ave|e/of 2nd ave|e/of irving pl|e/of avenue b|ar|sr|w/of 5th ave|e/of union sq|lower level|e/of broadway|e/of university|w/of irving pl|e/of avenue c|w/of union squar|w/of 1st ave|e/of union squ|service rd|w/of avenue c|s/of 5th ave|w/of 8th ave|w/of universit|n/of avenue b|w/of broadway|w/of avenue b|e/of 1st ave|w/of university|service  rd|e/of orchard st|on service road|w/of union sq|e/of 9th ave|n/of 3rd ave|e/of 4th ave|w/of avenue a|w/of 3rd ave|w/of 4th ave|e/of 5th ave|w/of union squa|e/of 3rd ave|service road|e/of e 4th st|e/of union squa|s/of broadway|e/of 6th ave|e/of e 104th st|s/of 2nd ave|s/of irving pl|e/of 7th ave|n/of avenue c	T	7220
E 14TH ST		S|P|T	8
E 14TH ST LOOP		S	8
E 14TH STREET		P	13
E 15th St	e/of union squa|e/of 2nd ave|e/of 9th ave|w/of 2nd ave|w/of union squ|n/of e 16th st|w/of nathan d pe|w/of rutherford|e/of 7th ave|e/of union squ|e/of nathan d p|sr|w/of 10th ave|w/of nathan d p|w/of 3rd ave|w/of irving pl|w/of union squa|w/of 1st ave|e/of union sq|e/of 3rd ave|w/of 5th ave|e/of 5th ave|w/of union squar|e/of irving pl|e/of broadway|s/of union squar|e/of union squar|e/of park ave s|w/of 9th ave|e/of park ave|e/of rutherford	T	2425
E 15TH ST	union sq east	P	12
E 16th St	w/of 3rd ave|e/of 5th ave|w/of union squa|e/of avenue c|w/of union squ|w/of irving pl|w/of rutherfor|w/of rutherford|e/of park ave s|e/of irving pl|w/of broadway|e/of 3rd ave|e/of union squar|e/of union sq|e/of park ave so|w/of 5th ave|w/of 10th ave|w/of avenue c|w/of union squar|e/of union squa|w/of 1st ave|w/of 2nd ave|e/of 1st ave|e/of 2nd ave	T	2187
E 16TH ST		P	5
E 17 STREET		T|P	4
E 17th St	w/of 5th ave|e/of 2nd ave|w/of rutherford|s/of irving pl|e/of park ave|e/of park ave so|e/of 5th ave|e/of park ave s|e/of irving pl|w/of broadway|w/of union squa|e/of 3rd ave|w/of irving pl|w/of park ave s|e/of 1st ave|w/of 2nd ave|w/of 1st ave|w/of union squar|e/of rutherford|e/of nathan d p|e/of nathan d|n/of union squa|e/of nathan d pe|e/of union squa|e/of broadway|w/of 6th ave|w/of park ave so|w/of park ave|w/of 10th ave|w/of 3rd ave|n/of union sq|e/of central pa	T	2961
E 18 ST		P	4
E 18th St	w/of park ave s|w/of broadway|e/of 3rd ave|e/of broadway|e/of irving pl|w/of 3rd ave|s/of broadway|e/of park ave|w/of 6th ave|w/of avenue c|e/of 8th ave|e/of park ave s|e/of 1st ave|w/of irving pl|e/of park ave so|w/of 2nd ave|n/of park ave s|s/of park ave s|w/of 5th ave|e/of 2nd ave|w/of central pa|w/of park ave so|n/of e 20th st|e/of 5th ave|w/of 1st ave|w/of park ave|e/of avenue c	T	4182
E 19 ST		P	6
E 19th St	e/of 5th ave|w/of broadway|e/of broadway|e/of park ave s|w/of park ave s|e/of park ave so|e/of 6th ave|n/of broadway|w/of 2nd ave|e/of 9th ave|w/of central par|w/of 3rd ave|e/of irving pl|w/of park ave|w/of irving pl|w/of 6th ave|w/of park ave so|w/of 5th ave|e/of 3rd ave|e/of park ave|w/of 1st ave|e/of 2nd ave	T	3259
E 1st St	w/of ludlow st|w/of 2nd ave|w/of bowery|e/of extra pl|w/of avenue a|e/of bowery|e/of orchard st|w/of 1st ave|n/of e 6th st|e/of ludlow st|e/of 2nd ave|e/of 1st ave|w/of e houston|e/of e houston|w/of extra pl|n/of bowery|s/of 1st ave	T	1992
E 2 STREET	1 ave	P	5
E 20 ST		S|P	12
E 20th St	e/of broadway|service road|w/of park ave|e/of e 14th st|e/of 6th ave|w/of 3rd ave|e/of avenue a|w/of gramercy pa|north of service doa|north side service r|w/of park ave s|w/of broadway|sr|e/of park ave so|e/of 1st ave|w/of 1st ave|w/of park ave so|w/of 6th ave|w/of irving pl|w/of 5th ave|w/of gramercy p|north sode service r|lower level|e/of 5th ave|east 20 st loop|e/of park ave s|e/of gramercy p|e/of park ave|e/of stuyvesant|e/of 2nd ave|w/of stuyvesant|loop|se|lowel level|w/of avenue c	T	4218
E 20TH ST		S	7
E 20TH ST LOOP		S	13
E 21 ST		P	8
E 21st St	e/of park ave s|e/of 5th ave|e/of park ave so|w/of 3rd ave|n/of 5th ave|e/of 3rd ave|w/of gramercy|w/of 1st ave|e/of 6th ave|e/of lexington a|w/of lexington a|w/of broadway|w/of park ave s|w/of lexington|e/of broadway|w/of 5th ave|s/of 3rd ave|e/of park ave|w/of park ave|w/of gramercy pa|w/of park ave so|w/of irving pl	T	2940
E 22 ST		P	13
E 22nd St	w/of park ave s|w/of park ave|e/of 3rd ave|e/of park ave|e/of 2nd ave|n/of 5th ave|e/of 5th ave|e/of park ave so|e/of lexington|s/of 3rd ave|e/of lexington a|e/of 6th ave|w/of broadway|e/of park ave s|e/of broadway|w/of park ave so|w/of 2nd ave|w/of 5th ave|w/of lexington|w/of 3rd ave|w/of 1st ave|n/of lexington|w/of lexington a	T	4908
E 23 ST		P	5
E 23rd St	w/of madison ave|w/of park ave s|sr|e/of madison av|n/of park ave so|e/of broadway|w/of lexington|w/of avenue c|s/of 2nd ave|on service road|e/of e 10th st|lower level|service road|e/of 1st ave|s/of park ave so|w/of asser lev|w/of 1st ave|w/of 5th ave|s/of e 3rd st|e/of park ave|e/of park ave so|w/of asser levy|w/of park ave|e/of 2nd ave|e/of 3rd ave|e/of lexington|w/of 2nd ave|w/of park ave so|e/of madison ave|s/of park ave s|e/of park ave s|e/of asser levy|e/of 5th ave|w/of 3rd ave|e/of lexington a|s/of lexington a|w/of lexington a|w/of madison av	T	8109
E 24th St	w/of 1st ave|dead end|e/of madison ave|22|e/of park ave so|w/of 2nd ave|de|e/of madison av|e/of 6th ave|w/of 3rd pl|e/of 3rd ave|w/of lexington a|e/of lexington a|e/of broadway|w/of 7th ave|w/of broadway|w/of 3rd ave|e/of park ave s|w/of lexington|w/of madison av|e/of lexington|e/of 2nd ave|w/of 2nd pl	T	4621
E 25th St	e/of 1st ave|e/of 3rd ave|w/of park ave|w/of 1st ave|w/of f d r dr|e/of park ave|w/of broadway|w/of madison a|e/of madison a|w/of park ave so|3rd ave|w/of 3rd ave|e/of lexington a|e/of 5th ave|e/of madison av|w/of 2nd ave|e/of 2nd ave|e/of park ave s|e/of madison ave|e/of broadway|w/of 7th ave|e/of park ave so|w/of 2nd pl|w/of asser levy|w/of park ave s|n/of madison av|w/of madison av|w/of lexington|e/of 7th ave|e/of 6th ave	T	3679
E 26th St	w/of 3rd ave|w/of 2nd ave|w/of madison a|e/of 3rd ave|w/of 5th ave|e/of park ave s|w/of 1st ave|w/of lexington|e/of broadway|e/of 6th ave|w/of park ave so|e/of madison av|e/of lexington|w/of park ave s|e/of 5th ave|e/of madison ave|e/of lexington a|w/of madison av|w/of park ave|e/of madison a|e/of 2nd ave|w/of broadway|e/of 1st ave|w/of lexington a|e/of park ave so|e/of park ave|w/of 8th ave|n/of 1st ave|n/of 2nd ave|w/of madison ave|e/of mount carme	T	4751
E 27th St	e/of 5th ave|w/of 2nd ave|w/of park ave s|w/of lexington|w/of park ave|w/of lexington a|n/of park ave s|e/of broadway|e/of park ave so|e/of 7th ave|e/of lexington|e/of park ave s|w/of madison ave|e/of madison av|w/of 3rd ave|w/of madison av|w/of park ave so|s/of madison av|e/of madison a|e/of madison st|e/of 6th ave|w/of madison a|w/of madison st|e/of lexington a|e/of park ave|e/of madison ave|e/of 3rd ave|w/of 5th ave|w/of broadway	T	7136
E 28 ST	1st ave	P	4
E 28th St	e/of 3rd ave|e/of broadway|e/of madison av|w/of lexington|w/of madison av|w/of park ave so|e/of 5th ave|e/of park ave so|e/of park ave|e/of madison a|e/of madison ave|e/of mount carme|e/of lexington a|w/of 6th ave|w/of 1st ave|w/of 3rd ave|e/of 2nd ave|w/of broadway|w/of park ave|e/of madison st|s/of e 30th st|w/of 2nd ave|e/of park ave s|w/of park ave s|e/of lexington|s/of e 25th st|w/of madison a|w/of madison ave|w/of lexington a|w/of mount carme|e/of mount carm|w/of mount carm|w/of 5th ave	T	9673
E 28TH ST	1st ave	P	6
E 28TH STREET	1st ave	P	4
E 29th St	e/of 5th ave|e/of park ave so|w/of park ave s|w/of 1st ave|e/of madison av|n/of madison ave|w/of broadway|w/of madison av|w/of madison ave|e/of lexington|e/of 1st ave|w/of lexington a|e/of madison ave|e/of 2nd ave|w/of 2nd ave|e/of broadway|w/of 3rd ave|e/of park ave|e/of lexington a|w/of lexington|park ave south|e/of 3rd ave|e/of park ave s|w/of park ave so|w/of 5th ave|w/of park ave	T	4796
E 2nd St	w/of avenue a|e/of avenue b|n/of avenue a|w/of avenue d|e/of 3rd ave|e/of 5th ave|s/of 2nd ave|e/of avenue c|e/of 2nd ave|e/of avenue a|w/of avenue b|n/of 2nd ave|w/of bowery|w/of 2nd ave|e/of bowery|w/of avenue c|w/of 1st ave|e/of 1st ave	T	2223
E 2ND ST		P	14
E 2ND STREET		P	4
E 3 ST		P	7
E 3 STREET		P	4
E 30th St	w/of f d r dr|w/of 2nd ave|e/of madison av|w/of park ave s|e/of broadway|e/of 2nd ave|e/of lexington a|w/of 1st ave|w/of 5th ave|w/of madison ave|e/of f d r dr|e/of 3rd ave|e/of park ave s|e/of 1st ave|e/of madison ave|e/of park ave|w/of madison a|n/of lexington|e/of madison st|madison ave|w/of lexington a|w/of park ave so|w/of madison av|w/of lexington|e/of park ave so|e/of lexington|e/of 5th ave|w/of 3rd ave|n/of 1st ave|e/of madison a|w/of 10th ave|w/of park ave	T	8026
E 31st St	e/of 10th ave|e/of madison av|e/of 3rd ave|w/of madison av|w/of 6th ave|e/of 6th ave|w/of lexington|s/of park ave s|w/of park ave s|w/of park ave so|e/of central pa|w/of madison ave|e/of park ave s|s/of 5th ave|e/of 2nd ave|e/of park ave so|n/of lexington|e/of 5th ave|e/of madison ave|w/of 2nd ave|e/of lexington|w/of 5th ave|w/of park ave|e/of lexington a|w/of lexington a|w/of 3rd ave|e/of park ave|e/of broadway	T	4648
E 32nd St	w/of madison ave|e/of park ave|e/of 2nd ave|w/of lexington a|s/of park ave s|e/of madison ave|e/of 5th ave|w/of lexington|e/of park ave s|e/of 3rd ave|w/of park ave|w/of park ave s|w/of 2nd ave|w/of 3rd ave|w/of park ave so|e/of lexington a|e/of park ave so|e/of broadway|e/of 6th ave|s/of park ave|s/of 2nd ave|w/of 6th ave|e/of madison av|e/of lexington|w/of madison av|w/of madison a|w/of 5th ave|e/of madison a|s/of madison av|n/of madison av	T	5386
E 33rd St	e/of park ave s|e/of 5th ave|e/of madison ave|5th ave|w/of 3rd ave|w/of madison av|e/of 2nd ave|w/of broadway|e/of madison a|w/of park ave so|e/of lexington|w/of madison a|w/of lexington|e/of 3rd ave|w/of madison ave|e/of madison av|w/of park ave|w/of park ave s|w/of 6th ave|e/of lexington a|w/of 5th ave|w/of f d r dr|w/of hudson blv|w/of lexington a|e/of park ave|w/of 1st ave|w/of 2nd ave|e/of park ave so|e/of broadway	T	5653
