street	intersections	agencies	number_violations
GRAND CENTRAL PKWY E	t 10 e wb|t 10 e eb	S	10
Grand Central Pkwy S	e/of 66th rd|n/of 63rd dr|w/of 78th ave|e/of 67th rd|w/of 159th st|e/of 63rd rd|w/of 86th dr|s/of 63rd dr|n/of 68th ave|s/of 66th rd|e/of 164th pl|n/of 72nd rd|e/of parsons bl|e/of 72nd rd|s/of 68th ave|w/of 80th st|s/of 72nd rd|w/of 135th st|n/of 65th ave|w/of 161st st|s/of 135th st|w/of little ne|w/of 61st dr|w/of 72nd ave|w/of main st|s/of 81st ave|e/of jewel ave|e/of 165th st|s/of 141st st|w/of union turn|n/of 67th rd|e/of 63rd dr|n/of 67th ave|e/of springfie|e/of commonwea|s/of daniels st|w/of 66th rd|e/of 64th rd|w/of 208th st|s/of jewel ave|e/of epsom crs|e/of 139th st|e/of 164th st|n/of 63rd rd|e/of 66th ave|n/of 75th ave|w/of 64th rd|e/of 208th st|w/of 141st st|w/of 67th rd|w/of 82nd st|w/of 62nd dr|w/of 79th st|s/of 62nd dr|e/of 134th st|e/of 141st st|e/of 135th st|e/of 75th ave|s/of 64th ave|n/of 64th rd|e/of 77th ave|w/of 75th ave|e/of 79th st|w/of union tur|n/of 66th rd|s/of 67th rd|s/of 208th st|w/of 63rd ave|w/of 72nd rd|s/of 64th rd|e/of 76th rd|n/of 62nd dr|w/of 81st st|s/of 86th dr|e/of 161st st|s/of 65th ave|n/of 134th st|e/of 170th st|e/of 172nd st|e/of 64th ave	T	1188
Grand Central Pky	w/of 62nd dr|n/of 66th rd|w/of 168th st|e/of 77th ave|w/of 77th ave|s/of parsons bl|n/of 63rd dr|e/of 86th dr|e/of 75th ave|s/of 80th st|n/of 78th ave|e/of 72nd rd|w/of 208th st|s/of 63rd ave|n/of 170th st|w/of 108th ave|s/of 77th ave|w/of 66th ave|n/of 208th st|w/of 66th rd|n/of 68th ave|w/of 172nd st|s/of 170th st|service road|n/of 72nd rd|w/of 63rd dr|e/of 64th ave|w/of utopia pky|n/of 67th rd|e/of 63rd ave|e/of 76th rd|e/of 66th rd|n/of 77th ave|n/of 68th rd|n/of 160th st|e/of 208th st|e/of 73rd ave|s/of 78th ave|w/of 67th rd|w/of 170th st|e/of 168th st|e/of 164th pl|e/of jewel ave|e/of 161st st|w/of 164th st|w/of 135th st|w/of 86th dr|n/of 75th ave|s/of 75th ave|n/of 62nd dr|s/of 208th st|s/of 64th ave|w/of 69th ave|e/of main st|w/of 159th st|w/of main st|e/of 165th st|w/of 139th st|s/of 72nd rd|w/of 72nd rd|s/of 62nd dr|e/of 172nd st|e/of parsons bl|e/of 139th st|w/of 63rd rd|e/of 67th rd|w/of 75th ave|s/of jewel ave|s/of 62nd ave|s/of 66th rd|n/of 63rd rd|w/of 78th ave|w/of 102nd st|n/of 64th ave|w/of 73rd ave|n/of 64th rd|w/of 64th ave|s/of 64th rd|s/of 67th rd|w/of 68th rd|s/of 161st st|w/of 64th rd|s/of 63rd rd|e/of 170th st|e/of 62nd dr|n/of 63rd ave|w/of 161st st|w/of 76th ave|w/of 62nd rd|n/of 165th st|e/of 68th ave|e/of 64th rd|n/of 66th ave|e/of 141st st|w/of 76th rd|n/of parsons b|w/of 141st st|w/of 65th ave|e/of 67th ave|n/of 73rd ave|s/of 72nd ave|s/of 66th ave|s/of horace har	T	1440
GRANDVIEW		P	5
Grandview Ave	s/of metropolit|e/of linden st|n/of metropolit|e/of amory ct|n/of bleecker st|w/of linden st|e/of bleecker st|e/of himrod st|w/of greene ave|e/of rene ct|w/of palermo st|n/of palmetto s|s/of korean squa|w/of amory ct|s/of grove st|w/of stanhope s|w/of stanhope|n/of palmetto st|s/of bleecker st|n/of stanhope s|s/of gates ave|n/of gates ave|s/of menahan st|n/of rene ct|n/of himrod st|n/of linden st|w/of rene ct|w/of palmetto s|w/of metropolit|s/of amory ct|n/of harman st|e/of stanhope s|s/of metropoli|n/of greene ave|s/of linden st|n/of 208th st|w/of stanhope st|e/of fairview av|e/of metropolit|n/of stanhope st	T	845
GRANDVIEW AVE		P	30
GRANDVIEW AVENUE		S	205
Grandview Ter		T	26
Granger St	n/of westside av|s/of otis ave|n/of long islan|e/of westside a|s/of westside|e/of westside|s/of martense av|n/of martense av|w/of westside av|n/of otis ave|s/of martense a|s/of westside a|n/of horace har|w/of martense av|w/of penrod st|e/of otis ave|w/of westside|n/of horace ha|w/of westside a	T	191
GRANGER ST		P	13
GRANGER STREET		P|S	21
Grassmere Ter	n/of new haven a|n/of cornaga av|s/of new haven a|e/of brookhaven|e/of cornaga ave|s/of brookhaven|n/of cornaga ave	T	285
GRASSMERE TERR		P	5
GRASSMERE TERRACE		S	35
Gravett Rd	e/of 149th st|e/of main st|w/of 149th st|n/of 149th st|s/of 149th st|s/of main st	T	301
GRAY ST	66 dr|i/o 66 dr	P	13
Gray St		T	7
Grayson St	n/of nashville|s/of nashville|n/of pineville l|s/of ridgedale|n/of williamson|e/of pineville l|w/of williamson|n/of pineville	T	49
GREENE		P	5
Greene Ave	n/of grandview|n/of woodward a|e/of grandview a|e/of ricard st|e/of st nicholas|e/of st nichola|w/of st nichola|w/of fairview a|e/of fairview av|e/of onderdonk a|w/of seneca ave|w/of tonsor st|w/of grandview|w/of cypress ave|w/of onderdonk|s/of seneca ave|n/of fairview a|e/of fairview a|s/of butler ave|e/of seneca ave|e/of grandview|e/of woodward a|w/of wyckoff ave|e/of onderdonk|s/of onderdonk a|n/of forest ave|s/of onderdonk|e/of wyckoff ave|s/of cypress ave|w/of forest ave|w/of woodward av|s/of st nichola|w/of onderdonk a	T	836
GREENE AVE	butler ave	P	73
GREENE AVENUE		S|P	162
Greenpoint Ave	e/of 45th st|w/of 45th st|n/of bradley av|e/of 44th st|w/of 43rd st|e/of 37th st|w/of 48th ave|w/of 42nd st|e/of 47th ave|e/of 46th st|w/of 46th st|s/of 48th ave|e/of 47th st|e/of 39th pl|e/of 48th ave|w/of 38th st|s/of review ave|n/of 42nd st|w/of 40th st|w/of 44th st|e/of 40th st|w/of 41st st|w/of 39th pl|e/of 42nd st|e/of 39th st|w/of 47th st|e/of 38th st|w/of 48th st|s/of 46th st|e/of 43rd st|e/of review ave|e/of beach 144t|w/of 39th st|n/of 46th st|e/of hunters po|n/of bradley a|s/of 40th st|w/of queens blv|s/of queens blv|s/of starr ave	T	7082
GREENPOINT AVE	starr ave|hunters point ave	P	44
GREENPOINT AVENUE		P|S	501
Grenfell St	s/of 80th rd|w/of lefferts b|s/of 83rd ave|s/of union tur|e/of 83rd ave|e/of 82nd ave|e/of union turnp|n/of onslow pl|e/of lefferts b|s/of lefferts b|e/of 80th rd|w/of 80th dr|n/of 83rd ave|w/of 83rd ave|n/of lefferts b|e/of audley st|s/of union turn|n/of 80th rd|w/of lefferts bl|n/of union turn|w/of 80th rd|s/of audley st|e/of lefferts bl|s/of union turnp|n/of audley st|w/of audley st	T	710
GRENFELL ST		P	7
GRENFELL STREET		S	22
Grosvenor Ln	w/of metropolit|s/of metropolit	T	33
Grosvenor Rd	n/of 116th st|e/of park ln sou|e/of 116th st|w/of 116th st|e/of park ln so	T	128
GROSVENOR ROAD		S	37
GROTON ST		P	9
Groton St	n/of 69th ave|n/of 68th ave|e/of fresh pond	T	139
GROTON STREET	69 ave|68 avenue|70 ave	P|S	47
Grove Ct	s/of woodward a|w/of woodward a|w/of fresh pond	T	18
Grove St	e/of onderdonk a|w/of onderdonk|n/of onderdonk|e/of seneca ave|w/of grandview a|n/of fresh pond|e/of st nicholas|w/of st nicholas|e/of woodward a|n/of st nichola|n/of 60th pl|e/of grandview a|e/of onderdonk|w/of fairview av|w/of cypress av|e/of st nichola|e/of 60th pl|n/of forest ave|w/of forest ave|s/of seneca ave|e/of cypress ave|w/of grandview|w/of cypress ave|n/of 61st st|w/of woodward a|n/of woodward a|w/of fresh pond|s/of bunnecke ct|e/of fairview a|e/of fresh pond|e/of 260th pl|w/of seneca ave|s/of woodward a|e/of wyckoff av|w/of 60th pl|w/of woodward av|e/of grandview|s/of woodbine s|e/of woodward av|s/of st nichola|n/of st nicholas|s/of onderdonk|s/of cypress ave|s/of fresh pond|n/of seneca ave|e/of forest ave|s/of woodward av|n/of cypress ave|n/of onderdonk a|n/of wyckoff av|w/of onderdonk a|n/of fairview av|s/of onderdonk a|w/of menahan st	S|T	1935
GROVE ST	onderdonk ave|seneca ave	P	56
GROVE STREET		S|P	237
Guinzburg Rd	e/of 150th st|w/of tuckerton s|w/of tuckerton|e/of tuckerton	T	46
Gull Ct	e/of beach 89th|n/of beach 89th	T	12
GUY R BREWER	foch	S|P	29
Guy R Brewer Blvd	n/of linden bl|n/of 110th ave|n/of 128th ave|w/of 148th rd|n/of archer ave|e/of 115th ave|n/of liberty a|s/of 149th ave|e/of 128th ave|n/of 131st ave|s/of 128th st|s/of 129th ave|w/of jamaica av|w/of 144th ave|s/of 130th ave|n/of jamaica av|n/of 134th ave|s/of liberty av|e/of bedell st|s/of mathias ave|e/of 134th ave|w/of 146th dr|n/of mathias ave|w/of 128th ave|s/of 132nd ave|w/of 132nd ave|s/of liberty a|n/of 119th ave|e/of mathias ave|w/of mathias av|s/of 115th ave|s/of jamaica av|n/of 111th ave|n/of 115th ave|w/of 145th dr|s/of jamaica a|n/of 142nd ave|s/of 134th rd|n/of 132nd st|n/of 132nd ave|s/of 140th ave|s/of 119th ave|n/of 140th ave|n/of 129th ave|n/of 149th ave|e/of 140th ave|w/of 148th ave|s/of jamaica ave|s/of bedell st|s/of 146th dr|s/of claude ave|n/of foch blvd|s/of 122nd ave|s/of 128th ave|s/of 116th ave|s/of baisley bl|s/of 132nd st|s/of rockaway b|n/of 110th rd|e/of 129th ave|e/of 132nd ave|s/of linden blv|s/of baisley b|s/of 137th ave|w/of 150th ave|n/of rockaway|n/of 146th ave|w/of 140th ave|n/of 29th ave|e/of 163rd st|w/of 142nd ave|e/of jamaica av|s/of 134th ave|n/of 150th ave|s/of liberty ave|n/of 147th ave|s/of 145th dr|w/of 130th ave|w/of sayres ave|n/of 148th ave|s/of 107th ave|n/of 137th ave|e/of 132nd st|s/of 110th rd|n/of 119th rd|s/of 118th ave|n/of farmers bl	T	4229
GUY R BREWER BLVD	jamaica ave	P	41
GUY R BREWER BOULEVA	rd	S	462
Haddon St		T	8
Haight St	n/of sanford av|s/of 31st ave|w/of 63rd dr|s/of sanford ave|s/of sanford av|n/of 41st ave|e/of sanford av|e/of sanford ave|e/of 41st ave|s/of 41st ave|n/of sanford ave|w/of sanford av|n/of maple ave|w/of sanford ave	T	1391
HAIGHT ST		P	10
HAIGHT STREET		S|P	19
Hamilton Pl	n/of church st.|n/of 66th st|s/of perry ave|w/of jay ave	T	36
HAMILTON PLACE		S|P	4
HAMMELS AVE		P	6
HAMMELS BLVD		P	6
Hampton St	s/of elmhurst a|e/of britton av|s/of whitney av|e/of elmhurst av|e/of baxter ave|w/of elmhurst a|e/of britton ave|s/of britton ave|s/of britton av|e/of elmhurst a|n/of britton ave|w/of britton av|n/of britton av|w/of britton ave|w/of elmhurst av|e/of whitney av|e/of whitney ave|n/of elmhurst av	T	648
HAMPTON ST		P	20
HAMPTON STREET		S|P	42
HANCOCK ST		P	17
Hancock St	e/of cypress av|e/of myrtle ave|e/of cypress ave|n/of wyckoff av|w/of cypress a|w/of myrtle ave|s/of wyckoff ave|w/of myrtle av|n/of cypress ave|n/of myrtle ave|w/of cypress ave|s/of myrtle av|w/of cypress av|s/of myrtle ave|n/of cypress av|s/of seneca ave|e/of wyckoff av|s/of cypress av|n/of cypress a|w/of seneca ave|s/of wyckoff av|w/of wyckoff av	T	1092
HANCOCK STREET		P|S	22
Hanford St	s/of alameda av|s/of alameda a	T	6
Hannibal St	n/of jordan ave|n/of elmira av|n/of elmira ave|w/of galway ave|n/of mangin ave|s/of dunlop ave|e/of mangin ave|e/of dunlop ave|s/of jordan ave|w/of jordan ave	T	33
Harbour Ct		T	6
Haring St	w/of 63rd ave|w/of 63rd dr|e/of 63rd ave|e/of 63rd dr	T	89
HARING STREET		P|S	12
HARMAN		P	5
Harman St	s/of onderdonk a|w/of woodward a|s/of grandview|s/of grandview a|w/of forest ave|n/of seneca ave|e/of onderdonk a|e/of tonsor st|w/of ricard st|e/of seneca ave|e/of woodward av|w/of seneca ave|s/of seneca ave|s/of woodward av|e/of grandview|n/of woodward a|w/of grandview a|n/of onderdonk|w/of grandview|n/of tonsor st|s/of tonsor st|e/of grandview a|e/of woodward a|e/of onderdonk|s/of onderdonk|e/of st nichola|n/of woodward av|w/of tonsor st|w/of fairview av|w/of st nichol|e/of fairview a|s/of woodward a|n/of grandview	T	642
HARMAN ST		P	103
HARMAN STREET		P|S	211
Harrow St	w/of 71st ave|s/of 68th ave|e/of yellowston|e/of 72nd ave|n/of 68th ave|w/of 69th ave	T	108
HARROW ST		P	10
HARROW STREET	70 ave	P|S	48
Hart St	n/of onderdonk|w/of woodward av|w/of onderdonk|s/of onderdonk a|e/of onderdonk|s/of onderdonk|e/of onderdonk a|dead end	T	113
HART STREET		S|P	83
HARTMAN LANE		S|P	24
Hartman Ln	e/of beach chan|s/of beach chan|s/of ocean cres|e/of beach chann|s/of healy ave|s/of far rockaw|n/of far rockaw|n/of bessemer s|w/of far rockaw|w/of falcon ave|w/of far rockawa|s/of far rocka|n/of beach chan|e/of ocean cres|e/of far rockaw|n/of dwight ave|s/of ocean crest	T	124
Haspel St	e/of 55th ave|s/of 52nd ave|s/of 55th ave|e/of 54th ave|w/of 55th rd|n/of 55th rd|e/of 55th rd|s/of 55th rd|e/of grand ave	T	106
HASPEL ST	55 road	P	7
HASPEL STREET		S|P	9
Hassock St	e/of beach chan|w/of redfern av|w/of redfern a|w/of beach cha|e/of beach cha	T	114
HASSOCK ST		P	15
HASSOCK STREET		S|P	26
Hawthorne Ave	n/of linden blv|w/of 156th st|e/of burling st|w/of 149th st|e/of parsons bl|e/of parsons blv|w/of parsons blv|w/of parsons bl|n/of 99th pl	T	287
Hawtree Creek Rd	w/of 128th st|vot|n/of rockaway b|s/of 128th st|e/of 127th st|n/of 127th st|s/of 109th ave|w/of 122nd st|w/of 126th st|w/of 115th ave|s/of 124th st|n/of 133rd ave|w/of 127th st|n/of rockaway bl|e/of 128th st|n/of 135th ave|n/of 120th st|n/of 121st st|e/of 126th st|s/of 111th ave|s/of 115th ave|e/of 124th st|s/of 127th st|s/of 120th st|n/of linden blv|n/of 99th pl|s/of 121st st|w/of 121st st|n/of 115th ave	T	180
HAWTREE CREEK RD	rockaway|linden blvd	P	15
Hawtree St	n/of 99th pl|n/of eckford av|s/of 127th st|s/of 134th ave|s/of 99th pl|s/of eckford av|n/of 134th ave|w/of bristol av|n/of 128th st|e/of huron st|w/of 99th pl	T	150
HAWTREE ST	eckford ave	P	7
Haywood Rd	w/of 191st st|s/of 191st st	T	18
Hazen St	n/of 20th ave|n/of 21st ave|e/of 21st ave|s/of ditmars bl|s/of 77th st|e/of 76th st|n/of ditmars bl|s/of 19th ave|n/of 76th st|s/of 21st ave|w/of 77th st|e/of 20th ave|n/of 75th st|s/of 71st st|w/of 76th st|n/of 77th st|s/of 76th st	T	356
HAZEN ST		P	12
HAZEN STREET	rikers island	S|P	49
HEALY AVE		P	6
Healy Ave	e/of gipson st|e/of dickens st|s/of norton dr|w/of norton dr|w/of dickens st|e/of hartman ln	T	167
HEALY AVENUE		S	16
HEMPSTEAD		P	5
Hempstead Ave	s/of 98th ave|e/of 224th st|e/of 218th st|s/of jamaica av|w/of 217th ln|e/of 212th pl|n/of 98th ave|e/of 222nd st|w/of 224th st|e/of jamaica a|e/of 223rd st	T	305
HEMPSTEAD AVE	springfield blvd|jamaica ave	P|S	27
HEMPSTEAD AVENUE		S|P	146
Henderson Ave	n/of 188th st|e/of 187th st|w/of 189th st|e/of 189th st|e/of 188th st|w/of 188th st|w/of 187th st|s/of 188th st	T	127
HENDERSON AVE		P	6
Hendrickson Pl	s/of merrick bl|w/of merrick bl|w/of merrick blv|s/of merrick blv	T	27
Henley Rd	e/of edgerton b|e/of devonshire|n/of 188th st|w/of ava pl|w/of somerset s|e/of edgerton bl|w/of kingston pl|e/of home lawn s|e/of ava pl|e/of chevy chas|w/of wareham pl|w/of edgerton bl|w/of 188th st|e/of wareham pl|e/of kingston pl|e/of radnor st|w/of chevy chas|w/of midland pk|e/of kingston p|w/of midland pky|n/of ava pl|w/of radnor st	T	840
HENLEY ROAD		P|S	10
Henry Rd		T	5
Hessler Ave	w/of beach 72nd|e/of beach 69th|w/of beach 69th|s/of beach 72nd|e/of beach 72nd	T	38
HESSLER AVENUE		S	41
Hewlett St	n/of union turn|s/of 76th ave|s/of 77th ave	T	66
HEWLETT ST		P	11
Heyson Rd	e/of beach 15t|e/of beach 15th|n/of seagirt b|w/of beach 15th|1|w/of beach 15t|w/of beach 12th|e/of beach 13th	T	154
HEYSON ROAD		S|P	10
HHE	198 st|198 street|n/o peck ave|peck ave|east of peck ave	P	7
Hiawatha Ave	s/of woodhull|s/of woodhull a|n/of woodhull a|e/of 197th st|s/of woodhull av|n/of woodhull av	T	37
Hicks Dr	w/of 64th st|e/of 63rd st|n/of 64th st|s/of 63rd st|e/of 64th st|w/of 63rd st|s/of 64th st	T	132
Hicksville Rd	s/of reads ln|w/of beach 9th s|e/of beach 9th|w/of reads ln|w/of beach 9th|w/of beach 8th	T	121
Highland Ave	n/of 164th st|e/of 165th st|w/of home lawn|e/of kingston p|w/of 165th st|e/of parsons bl|e/of home lawn|w/of 169th st|e/of 167th st|e/of ava pl|w/of kingston pl|w/of 168th st|w/of 164th st|w/of 167th st|e/of kingston|e/of 169th st|w/of dalny rd|e/of 166th st|e/of 164th st|w/of 166th st|w/of kingston p|w/of 162nd st|w/of ava pl|e/of 168th st|e/of kingston pl|e/of home lawn s|e/of dalny rd	T	1628
HIGHLAND AVE	parsons blvd	P	16
HIGHLAND AVENUE		S|P	4
Highland Blvd	e/of 165th st	T	23
HIGHLAND PARK LOT	vermont pl	P	7
Hilburn Ave	w/of mayville st|e/of liberty av	T	47
Hillcrest Ave	e/of queens blv	T	20
Hillmeyer Ave	w/of beach 60th|s/of beach 69th	T	78
HILLSIDE	178 st	P	12
Hillside Ave	w/of 164th st|w/of 197th st|w/of parsons bl|n/of 118th st|w/of 161st st|e/of 265th st|s/of 165th st|w/of 231st st|n/of babbage st|w/of 212th st|e/of 168th st|w/of 209th st|w/of 148th ave|e/of 202nd st|n/of bessemer s|w/of dalny rd|w/of 184th st|e/of parsons bl|w/of 144th st|e/of queens blv|w/of midland pk|w/of avon st|e/of 162nd st|w/of 148th st|w/of 121st st|e/of 170th st|w/of 253rd st|w/of 204th st|e/of 212th pl|e/of 169th st|w/of 164th rd|e/of 118th st|e/of 184th pl|w/of 146th st|w/of edgerton b|w/of 123rd st|e/of 173rd st|e/of 213th st|w/of 235th ct|w/of 247th st|s/of 139th st|e/of 172nd st|e/of 164th st|s/of 143rd st|e/of 214th st|w/of 250th st|w/of 120th st|rainbow parking lot|e/of 125th st|s/of lefferts bl|e/of 195th pl|e/of 139th st|w/of 202nd st|e/of 160th st|e/of 168th pl|e/of avon st|e/of home lawn|w/of sutphin bl|w/of 232nd st|e/of braddock a|e/of 242nd st|e/of 198th st|e/of 189th st|w/of 89th ave|w/of 193rd st|e/of 165th st|w/of 166th st|n/of 122nd st|w/of 179th pl|e/of 88th ave|w/of chelsea st|w/of 267th st|n/of 190th st|w/of 187th st|e/of babbage st|e/of 148th st|w/of 208th st|e/of 250th st|fo kfc|w/of 185th st|w/of 252nd st|w/of 162nd st|e/of parsons blv|e/of 188th st|e/of 215th st|e/of 191st st|w/of 168th st|e/of 235th st|n/of 139th st|w/of 163rd st|w/of lefferts b|w/of 153rd st|w/of 212th pl|e/of 186th st|w/of 139th st|e/of 139th ave|e/of bessemer s|n/of metropolit|e/of 150th st|w/of 168th pl|w/of lefferts bl|e/of 167th st|s/of lefferts b|e/of 171st st|e/of 175th st|w/of 172nd st|w/of 188th st|w/of 175th st|e/of 126th st|e/of 235th ct|e/of 216th st|e/of 178th st|s/of 118th st|n/of lefferts bl|w/of 150th st|e/of 208th st|w/of 179th st|e/of 161st st|e/of 135th st|e/of 136th st|s/of chelsea st|w/of 229th st|w/of 178th st|n/of lefferts b|w/of kingston p|w/of 213th st|e/of 185th st|ideal supermarket|w/of 143rd st|w/of 136th st|202006|s/of 161st st|e/of 124th st|w/of 127th st|w/of braddock a|w/of 216th st|e/of lefferts b|w/of 165th st|e/of 144th st|e/of 153rd st|n/of 120th st|e/of 149th st|e/of kingston pl|w/of 170th st|s/of 163rd st|e/of sutphin blv|w/of merrick bl|e/of wexford te|w/of 126th st|w/of 129th st|e/of 229th st|e/of 195th st|e/of 251st st|e/of 190th st|e/of 179th st|w/of 215th st|w/of 190th st|w/of 240th st|e/of dalny rd|w/of 217th st|w/of 125th st|s/of bessemer st|e/of 146th st|e/of edgerton b|w/of 167th st|w/of 239th st|e/of sutphin bl|e/of lefferts bl|e/of musket st|w/of 182nd st|s/of 150th st|w/of hollis cou|w/of lefferts|w/of 171st st|s/of 197th st|n/of hollis cou|e/of 143rd st|e/of kingston p|e/of kew garden|w/of 183rd st|e/of 127th st|e/of 218th pl|e/of manor rd|e/of 204th st|e/of 163rd st|w/of 210th st|e/of 193rd st|n/of myrtle ave|w/of 259th st|w/of 189th st|e/of 248th st|s/of 168th pl|w/of 124th st|w/of 196th st|w/of manor rd|e/of 166th st|w/of 88th ave|w/of 130th st|e/of 182nd st|e/of 121st st|s/of 89th ave|e/of 183rd st|e/of merrick bl|w/of edgerton r|s/of kingston pl|e/of 187th pl|n/of 126th st|w/of sutphin blv|w/of 165th ave|w/of vanderveer|w/of nb van wyck|e/of 131st st|e/of chelsea st|w/of 184th pl|e/of 123rd st|e/of 211th st|e/of 187th st|w/of 127th ave|s/of kingston p|w/of wexford ter|w/of 180th st|w/of 122nd st|n/of vanderveer	T	20325
HILLSIDE AVE	braddock ave|161 st|233 st	P	267
HILLSIDE AVENUE		P|S	556
Hillyer St	s/of queens bl|s/of queens blv|n/of 51st ave|s/of kings-quee|n/of kneeland av|n/of case st	T	137
HILLYER STREET		S	6
HIMROD	cypress avenue	P	11
Himrod St	n/of grandview|w/of onderdonk|e/of grandview|s/of woodward a|w/of onderdonk a|s/of fairview a|e/of grandview a|n/of st nichola|e/of woodward av|e/of st nichola|s/of woodward av|n/of woodward av|e/of wyckoff av|n/of onderdonk|w/of fairview a|w/of seneca ave|s/of onderdonk a|w/of woodward a|e/of cypress ave|s/of onderdonk|w/of st nichola|w/of fairview av|s/of seneca ave|w/of tonsor st	T	499
HIMROD ST		P	78
HIMROD STREET		P|S	188
Hobart St	s/of 31st ave|n/of 31st ave|n/of 30th ave|w/of 28th ave|s/of 30th ave|e/of 30th ave|w/of 30th ave|n/of 51st st|e/of 31st ave	T	306
HOBART ST	30 ave	P	16
Hoffman Dr	w/of 87th rd|e/of 57th ave|w/of 57th pl|s/of 57th rd|w/of 57th rd|w/of 58th ave|s/of queens bl|s/of 57th ave|e/of 57th rd|s/of 58th ave	T	103
HOFFMAN DRIVE		P|S	55
Holland Ave	w/of beach 184|w/of beach 90th|w/of beach 91st|e/of beach 94th|w/of beach 93rd|e/of beach 90th|e/of beach 92nd|n/of beach 90th|n/of beach 90t|e/of beach 80t|w/of beach 90t|w/of beach 84t|s/of beach 84t|e/of beach 90t|w/of beach 92nd|e/of crest rd|w/of beach 84th|s/of beach 90t|n/of beach 84t|e/of beach 84t|s/of beach 84th|w/of beach 81s|e/of 91st st|e/of beach 93rd	T	231
HOLLAND AVE	b 90	P	24
HOLLAND AVENUE		S	7
HOLLIS AVE	203 street|francis lewis blvd|jamaica ave	P	43
Hollis Ave	s/of jamaica av|n/of 190th st|w/of kissena bl|n/of 99th ave|s/of jamaica a|e/of 191st st|w/of 105th ave|w/of 199th st|w/of 200th st|n/of 100th ave|s/of 99th ave|w/of 202nd st|e/of 162nd st	T	326
HOLLIS AVENUE		S|P	20
Hollis Court Blvd	n/of jamaica ave|e/of hillside a|e/of 46th rd|n/of jamaica av|s/of hillside a|n/of 91st ave|s/of jamaica av|n/of jamaica a|w/of 190th st	T	195
HOLLIS COURT BLVD		P	5
Hollis Hills Ter	n/of 68th pl	T	8
Holly Ave	w/of parsons bl|w/of smart st|e/of kissena bl|e/of smart st|w/of robinson st|s/of kissena bl|w/of kissena blv|w/of kissena bl|e/of bowne st|w/of bowne st|w/of burling st|e/of burling st	T	373
HOLLY AVE		P	8
HOLLY AVENUE		S|P	7
HOLLYWOOD AVE		P	8
Hollywood Ave	n/of beach 90t|w/of 156th st|s/of beach 90t|e/of 149th st	T	40
HOLLYWOOD COURT		S|P	7
HOLLYWOOD CT		P	8
Hollywood Ct		T	70
Home Lawn St	s/of highland a|n/of cedarcrof|n/of hillside a|s/of cedarcroft|n/of hillside av|n/of kingston p|n/of hillside|n/of cedarcroft|n/of highland a|e/of 173rd st|s/of highland av|n/of gothic dr|n/of 171st st|s/of hillside a|s/of aspen pl	T	483
HOMELAWN ST	kendrick rd|kenrick pl	P	19
HOOK CREEK BLVD		P	4
Hook Creek Blvd	n/of 257th st|e/of frankton s|s/of 149th ave|s/of frankton s|s/of frankton st	T	60
HOOK CREEK BOULEVARD		S	8
HOOVER		P	5
Hoover Ave	e/of 134th st|n/of smedley st|w/of 135th st|e/of parsons b|n/of 150th st|e/of lander st|w/of lander st|e/of 135th st|e/of 141st st|w/of 150th st|w/of daniels st|e/of queens blvd|w/of 138th st|e/of 150th st|e/of main st|w/of 134th st|s/of 135th st|e/of queens blv|e/of parsons bl|n/of 134th st|w/of 132nd st|e/of 132nd st|s/of 134th st|e/of 138th st|s/of 138th st|w/of smedley st|n/of 132nd st|n/of parsons bl|n/of 138th st|e/of 83rd ave|n/of 135th st|w/of parsons bl|e/of daniels st|e/of smedley st|n/of queens blv|w/of queens blv|s/of 139th ave|s/of 132nd st|s/of 141st st|n/of daniels st	T	1360
